,UID,Name,Position,Tck R,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
704,49038209.0,Shaquil Delos,"D (RLC), WB (RL)",82.0,12.0,10.0,11.0,12.0,12.0,11.0,13.0,12.0,7.0,10.0,14.0,10.0,11.0,11.0,18.0,11.0,13.0,12.0,8.0,10.0,5.0,13.0,5.0,13.0,9.0,6.0,11.0,3.0,12.0,8.0,7.0,11.0,10.0,3.0,14.0,10.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,12.0,12.0,1.0,5.0,10.0,8.0,13.0,12.0,12.0,11.0
711,96053730.0,Kamil Dankowski,"D (RL), WB/M (R)",88.0,12.0,11.0,11.0,8.0,12.0,13.0,12.0,12.0,12.0,11.0,13.0,11.0,9.0,11.0,12.0,9.0,7.0,10.0,11.0,10.0,9.0,12.0,13.0,11.0,10.0,10.0,9.0,12.0,8.0,11.0,13.0,12.0,11.0,7.0,12.0,12.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,13.0,11.0,5.0,11.0,10.0,16.0,13.0,13.0,11.0,8.0
712,19202686.0,Abner Felipe,D/WB/M (L),89.0,13.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,13.0,7.0,14.0,11.0,7.0,9.0,15.0,13.0,8.0,13.0,6.0,12.0,12.0,12.0,12.0,13.0,13.0,8.0,10.0,10.0,12.0,11.0,11.0,7.0,11.0,7.0,9.0,13.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,10.0,10.0,12.0,10.0,10.0,18.0,11.0,6.0,9.0,12.0
714,70099180.0,Yasir Subaşı,D/WB (L),97.0,13.0,12.0,12.0,9.0,13.0,13.0,13.0,12.0,13.0,10.0,16.0,8.0,12.0,9.0,14.0,5.0,6.0,8.0,11.0,12.0,10.0,12.0,6.0,9.0,10.0,7.0,11.0,5.0,10.0,4.0,5.0,12.0,9.0,4.0,12.0,9.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,15.0,4.0,8.0,9.0,4.0,15.0,16.0,12.0,15.0
717,2114961.0,Eduardo,D/WB (RL),75.0,10.0,11.0,10.0,9.0,13.0,10.0,10.0,8.0,12.0,11.0,11.0,10.0,12.0,11.0,12.0,11.0,10.0,12.0,11.0,12.0,11.0,12.0,10.0,10.0,10.0,9.0,11.0,8.0,6.0,12.0,13.0,11.0,12.0,8.0,11.0,12.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,12.0,14.0,8.0,11.0,10.0,5.0,6.0,10.0,14.0,11.0
720,53018933.0,Stian Ringstad,D/WB/M (L),79.0,13.0,13.0,12.0,13.0,11.0,13.0,12.0,11.0,8.0,12.0,10.0,12.0,12.0,11.0,11.0,12.0,7.0,11.0,10.0,12.0,9.0,11.0,11.0,12.0,9.0,11.0,11.0,12.0,8.0,5.0,9.0,9.0,12.0,10.0,10.0,11.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,15.0,12.0,3.0,2.0,13.0,12.0,19.0,14.0,12.0,9.0
732,91180464.0,Dominik Schad,"D (RL), WB/M (R)",88.0,12.0,12.0,12.0,9.0,14.0,13.0,14.0,11.0,11.0,12.0,12.0,10.0,11.0,11.0,13.0,8.0,8.0,10.0,11.0,13.0,11.0,14.0,9.0,11.0,11.0,7.0,9.0,6.0,8.0,7.0,11.0,8.0,8.0,6.0,11.0,10.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,13.0,15.0,6.0,5.0,14.0,8.0,14.0,13.0,13.0,13.0
736,39053479.0,Logi Tómasson,D/M (L),90.0,14.0,10.0,11.0,8.0,5.0,13.0,15.0,6.0,10.0,11.0,9.0,8.0,5.0,14.0,18.0,10.0,6.0,11.0,10.0,9.0,6.0,10.0,9.0,14.0,10.0,8.0,12.0,8.0,8.0,5.0,8.0,9.0,10.0,5.0,10.0,9.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,10.0,11.0,7.0,5.0,10.0,10.0,8.0,11.0,16.0,16.0
738,92091264.0,Lars Bünning,"D (LC), WB/M (L)",62.0,10.0,10.0,11.0,14.0,10.0,10.0,10.0,12.0,12.0,11.0,12.0,11.0,11.0,11.0,10.0,10.0,11.0,9.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0,13.0,10.0,10.0,13.0,10.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0
739,2111548.0,Marcio Azevedo,D/WB (L),100.0,13.0,13.0,13.0,8.0,13.0,13.0,11.0,9.0,17.0,12.0,16.0,11.0,10.0,10.0,13.0,14.0,6.0,10.0,10.0,12.0,11.0,12.0,11.0,13.0,11.0,10.0,14.0,9.0,9.0,13.0,15.0,12.0,13.0,6.0,12.0,12.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,13.0,11.0,6.0,10.0,10.0,12.0,14.0,10.0,15.0,12.0
741,83297511.0,Fabinho,D/WB (R),67.0,15.0,15.0,10.0,7.0,13.0,14.0,11.0,8.0,11.0,12.0,12.0,12.0,11.0,11.0,13.0,13.0,6.0,12.0,8.0,11.0,8.0,12.0,6.0,12.0,13.0,7.0,12.0,6.0,5.0,6.0,10.0,9.0,10.0,5.0,11.0,12.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,13.0,12.0,4.0,8.0,6.0,4.0,12.0,12.0,13.0,12.0
742,37064901.0,Robin Polley,D/WB/M/AM (R),90.0,14.0,12.0,10.0,8.0,12.0,14.0,10.0,7.0,5.0,11.0,11.0,11.0,11.0,10.0,12.0,12.0,5.0,11.0,8.0,12.0,9.0,12.0,9.0,9.0,12.0,5.0,12.0,6.0,6.0,8.0,8.0,8.0,11.0,7.0,11.0,11.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,13.0,12.0,3.0,9.0,7.0,5.0,12.0,11.0,13.0,16.0
744,67293813.0,Joseda,D (RC),80.0,14.0,13.0,9.0,9.0,15.0,13.0,10.0,9.0,12.0,9.0,11.0,8.0,15.0,15.0,7.0,7.0,14.0,9.0,11.0,10.0,9.0,11.0,6.0,13.0,9.0,6.0,11.0,5.0,11.0,7.0,9.0,9.0,11.0,4.0,15.0,10.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,11.0,20.0,4.0,15.0,13.0,7.0,10.0,12.0,13.0,15.0
747,18018406.0,Joren Dom,"D/WB (R), M/AM (RC)",91.0,12.0,12.0,4.0,6.0,12.0,13.0,14.0,4.0,11.0,11.0,12.0,12.0,12.0,16.0,15.0,11.0,12.0,8.0,8.0,16.0,10.0,16.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,5.0,6.0,10.0,11.0,2.0,8.0,10.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,11.0,16.0,2.0,5.0,10.0,9.0,12.0,11.0,12.0,11.0
748,29186420.0,Niall Huggins,D (RL),63.0,13.0,13.0,12.0,7.0,13.0,13.0,13.0,8.0,8.0,9.0,11.0,10.0,9.0,9.0,12.0,12.0,7.0,12.0,11.0,11.0,10.0,12.0,4.0,9.0,12.0,11.0,11.0,5.0,8.0,8.0,7.0,10.0,9.0,10.0,11.0,11.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,15.0,9.0,5.0,5.0,10.0,11.0,13.0,10.0,16.0,12.0
749,29141882.0,Tom Pearce,D/WB (L),47.0,14.0,12.0,13.0,11.0,13.0,13.0,14.0,11.0,7.0,13.0,14.0,11.0,11.0,11.0,13.0,12.0,6.0,10.0,11.0,12.0,8.0,12.0,5.0,14.0,12.0,5.0,10.0,5.0,9.0,7.0,8.0,10.0,9.0,4.0,11.0,12.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,12.0,2.0,6.0,8.0,8.0,12.0,11.0,10.0,9.0
751,91175902.0,Park Yi-Young,"D (RLC), WB (R), DM",75.0,12.0,14.0,9.0,12.0,15.0,10.0,13.0,8.0,11.0,13.0,9.0,13.0,12.0,12.0,13.0,8.0,7.0,9.0,10.0,14.0,9.0,12.0,5.0,10.0,9.0,7.0,12.0,5.0,10.0,11.0,10.0,10.0,11.0,8.0,13.0,12.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,16.0,16.0,4.0,9.0,13.0,6.0,15.0,15.0,17.0,17.0
760,43500895.0,Mattia Zanotti,D/WB/M (R),100.0,12.0,13.0,13.0,6.0,14.0,13.0,13.0,8.0,13.0,12.0,13.0,12.0,12.0,13.0,15.0,8.0,11.0,12.0,12.0,12.0,10.0,12.0,7.0,12.0,9.0,6.0,11.0,4.0,7.0,6.0,10.0,10.0,12.0,4.0,10.0,9.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,15.0,15.0,5.0,8.0,11.0,5.0,15.0,9.0,12.0,11.0
762,96048127.0,Paweł Stolarski,"D (RL), WB (R)",76.0,12.0,12.0,12.0,11.0,14.0,12.0,12.0,13.0,18.0,11.0,10.0,13.0,11.0,9.0,11.0,12.0,5.0,11.0,12.0,12.0,9.0,11.0,9.0,10.0,10.0,9.0,12.0,9.0,11.0,9.0,11.0,12.0,9.0,8.0,13.0,11.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,13.0,13.0,5.0,14.0,13.0,6.0,15.0,12.0,13.0,13.0
766,27156269.0,Gustav Grubbe,"D (RL), DM, M (C)",83.0,14.0,14.0,9.0,11.0,15.0,14.0,11.0,7.0,11.0,6.0,11.0,7.0,9.0,14.0,4.0,8.0,9.0,8.0,10.0,13.0,11.0,10.0,8.0,9.0,8.0,6.0,12.0,8.0,5.0,6.0,4.0,10.0,11.0,3.0,10.0,10.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,10.0,4.0,7.0,5.0,5.0,10.0,10.0,12.0,15.0
769,67200922.0,Andoni López,"D (LC), WB (L)",84.0,14.0,12.0,7.0,14.0,11.0,15.0,12.0,12.0,10.0,11.0,12.0,11.0,11.0,11.0,2.0,8.0,12.0,12.0,10.0,10.0,11.0,11.0,10.0,11.0,12.0,9.0,10.0,8.0,12.0,8.0,7.0,11.0,9.0,8.0,11.0,10.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,12.0,13.0,5.0,12.0,2.0,10.0,11.0,13.0,16.0,20.0
770,19364443.0,Fernando,"D/WB (L), DM",78.0,14.0,13.0,10.0,11.0,14.0,11.0,15.0,8.0,11.0,11.0,10.0,9.0,13.0,10.0,9.0,5.0,8.0,9.0,10.0,5.0,11.0,10.0,9.0,12.0,13.0,7.0,11.0,9.0,9.0,7.0,9.0,10.0,12.0,5.0,14.0,11.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,9.0,14.0,6.0,13.0,6.0,12.0,8.0,12.0,15.0,11.0
775,8103419.0,Tim Björkström,D (RC),100.0,11.0,9.0,13.0,10.0,11.0,11.0,13.0,11.0,11.0,12.0,12.0,12.0,13.0,11.0,12.0,7.0,14.0,11.0,13.0,13.0,11.0,12.0,6.0,11.0,6.0,4.0,11.0,7.0,13.0,8.0,13.0,12.0,11.0,7.0,12.0,11.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,12.0,15.0,3.0,12.0,11.0,5.0,15.0,16.0,7.0,14.0
781,17033812.0,Roman Yuzepchuk,D/WB/M (R),78.0,13.0,12.0,11.0,6.0,13.0,14.0,13.0,10.0,14.0,12.0,14.0,10.0,8.0,11.0,13.0,10.0,8.0,11.0,8.0,13.0,11.0,14.0,11.0,13.0,12.0,10.0,10.0,7.0,6.0,11.0,12.0,9.0,12.0,8.0,12.0,10.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,12.0,14.0,4.0,8.0,11.0,5.0,12.0,12.0,13.0,10.0
782,18089505.0,Jules Van Cleemput,D/WB (R),71.0,13.0,11.0,8.0,11.0,13.0,13.0,11.0,11.0,15.0,12.0,12.0,10.0,14.0,12.0,12.0,11.0,8.0,9.0,12.0,14.0,10.0,15.0,8.0,8.0,8.0,8.0,11.0,8.0,9.0,9.0,8.0,12.0,11.0,9.0,12.0,11.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,14.0,13.0,6.0,7.0,7.0,13.0,10.0,13.0,16.0,15.0
785,14022058.0,Cristian Díaz,"D (RL), WB/M (R)",71.0,14.0,11.0,10.0,5.0,14.0,12.0,12.0,9.0,13.0,11.0,13.0,10.0,8.0,10.0,10.0,8.0,7.0,14.0,10.0,14.0,10.0,15.0,8.0,13.0,12.0,7.0,9.0,7.0,5.0,13.0,12.0,11.0,8.0,7.0,13.0,10.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,6.0,10.0,12.0,7.0,13.0,12.0,14.0,13.0
794,67258410.0,Martí Vilà,D/WB (L),83.0,11.0,13.0,11.0,7.0,13.0,12.0,10.0,6.0,7.0,12.0,8.0,12.0,9.0,15.0,14.0,5.0,8.0,9.0,11.0,11.0,11.0,12.0,8.0,12.0,10.0,8.0,10.0,4.0,10.0,10.0,9.0,12.0,9.0,9.0,16.0,10.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,9.0,20.0,4.0,7.0,14.0,12.0,10.0,10.0,15.0,19.0
795,50045208.0,Nassim Ouammou,D/WB/M/AM (L),72.0,13.0,13.0,12.0,10.0,14.0,12.0,12.0,8.0,8.0,12.0,10.0,11.0,12.0,11.0,10.0,10.0,6.0,13.0,10.0,11.0,12.0,13.0,13.0,12.0,12.0,7.0,11.0,12.0,8.0,9.0,7.0,9.0,12.0,7.0,10.0,12.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,13.0,12.0,2.0,11.0,7.0,6.0,13.0,9.0,12.0,15.0
796,50044045.0,Julien Le Cardinal,"D (RC), WB (R), DM",89.0,12.0,11.0,11.0,11.0,13.0,11.0,13.0,11.0,15.0,11.0,10.0,9.0,9.0,14.0,12.0,5.0,8.0,8.0,12.0,11.0,8.0,11.0,8.0,11.0,7.0,7.0,14.0,9.0,10.0,7.0,9.0,11.0,9.0,10.0,12.0,10.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,13.0,11.0,1.0,11.0,5.0,6.0,9.0,11.0,14.0,12.0
797,28109895.0,Matt Olosunde,D/WB (R),94.0,14.0,10.0,13.0,13.0,14.0,14.0,10.0,11.0,10.0,12.0,10.0,12.0,11.0,10.0,15.0,8.0,4.0,10.0,12.0,13.0,9.0,13.0,5.0,11.0,12.0,7.0,12.0,3.0,13.0,5.0,6.0,12.0,12.0,7.0,13.0,11.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,13.0,14.0,5.0,8.0,5.0,12.0,13.0,14.0,14.0,11.0
798,14080635.0,Emiliano Purita,D/WB/M (R),73.0,14.0,13.0,8.0,7.0,12.0,13.0,14.0,8.0,12.0,10.0,11.0,9.0,9.0,8.0,13.0,8.0,8.0,11.0,10.0,12.0,9.0,13.0,9.0,12.0,12.0,8.0,12.0,9.0,9.0,8.0,11.0,11.0,10.0,12.0,9.0,11.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,11.0,11.0,5.0,9.0,9.0,8.0,13.0,11.0,9.0,15.0
799,51076023.0,Juan Pablo Martínez,D (R),77.0,14.0,12.0,10.0,12.0,11.0,13.0,12.0,10.0,9.0,12.0,11.0,12.0,13.0,9.0,11.0,10.0,10.0,11.0,12.0,14.0,13.0,14.0,5.0,7.0,8.0,8.0,11.0,6.0,12.0,7.0,12.0,15.0,12.0,10.0,15.0,8.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,14.0,17.0,6.0,6.0,15.0,12.0,12.0,9.0,4.0,13.0
800,83169898.0,Gonçalo Costa,D/WB (L),100.0,12.0,13.0,12.0,6.0,12.0,11.0,12.0,8.0,11.0,12.0,11.0,11.0,11.0,13.0,14.0,4.0,4.0,12.0,11.0,13.0,11.0,12.0,11.0,15.0,11.0,6.0,12.0,10.0,6.0,5.0,8.0,8.0,11.0,9.0,12.0,13.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,13.0,10.0,4.0,11.0,13.0,15.0,14.0,13.0,9.0,15.0
801,62139430.0,Jan Andrejašič,"D (RL), WB (R)",76.0,12.0,11.0,11.0,10.0,10.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,11.0,10.0,14.0,6.0,12.0,10.0,13.0,9.0,9.0,10.0,10.0,11.0,11.0,10.0,11.0,8.0,10.0,9.0,11.0,13.0,10.0,9.0,13.0,10.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0,15.0,2.0,10.0,9.0,9.0,12.0,11.0,14.0,12.0
802,67293613.0,Sergio Santos,D (RC),75.0,14.0,12.0,14.0,12.0,10.0,14.0,12.0,10.0,8.0,12.0,11.0,9.0,10.0,9.0,8.0,10.0,8.0,10.0,12.0,12.0,9.0,12.0,6.0,11.0,10.0,5.0,11.0,7.0,12.0,4.0,11.0,13.0,12.0,8.0,12.0,10.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,10.0,11.0,7.0,7.0,19.0,12.0,10.0,13.0,14.0,19.0
803,62138390.0,Klemen Pučko,D (L),82.0,14.0,12.0,10.0,7.0,5.0,12.0,15.0,13.0,9.0,11.0,11.0,9.0,10.0,13.0,13.0,7.0,8.0,9.0,10.0,10.0,9.0,10.0,7.0,11.0,9.0,4.0,9.0,3.0,10.0,8.0,8.0,10.0,10.0,1.0,15.0,9.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,11.0,17.0,2.0,5.0,10.0,7.0,14.0,10.0,14.0,18.0
804,22067495.0,Mateo Stamatov,D/WB (L),71.0,14.0,14.0,10.0,9.0,11.0,14.0,12.0,10.0,12.0,10.0,13.0,10.0,11.0,9.0,13.0,12.0,6.0,12.0,10.0,14.0,11.0,14.0,9.0,11.0,12.0,6.0,10.0,9.0,8.0,7.0,10.0,11.0,10.0,4.0,11.0,12.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,11.0,12.0,8.0,5.0,7.0,11.0,8.0,9.0,15.0,15.0
805,98031417.0,Tobias Schättin,"D (LC), WB (L)",69.0,11.0,11.0,12.0,11.0,10.0,12.0,12.0,12.0,13.0,12.0,12.0,10.0,11.0,11.0,16.0,8.0,9.0,11.0,11.0,13.0,7.0,12.0,10.0,11.0,9.0,5.0,11.0,7.0,11.0,8.0,11.0,12.0,10.0,8.0,12.0,11.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,14.0,20.0,5.0,10.0,10.0,7.0,14.0,11.0,18.0,12.0
806,27132247.0,Lukas Klitten,D/WB/M/AM (L),45.0,15.0,14.0,7.0,11.0,14.0,14.0,11.0,8.0,10.0,9.0,8.0,8.0,9.0,10.0,8.0,16.0,7.0,11.0,9.0,10.0,11.0,11.0,10.0,13.0,13.0,9.0,12.0,7.0,7.0,6.0,6.0,8.0,10.0,8.0,10.0,12.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,10.0,8.0,7.0,13.0,4.0,13.0,11.0,8.0,15.0,16.0
807,85135643.0,Pierre-Daniel Nguinda,D (R),74.0,13.0,13.0,12.0,10.0,13.0,13.0,13.0,12.0,11.0,9.0,14.0,11.0,12.0,10.0,12.0,6.0,8.0,12.0,10.0,13.0,10.0,14.0,7.0,12.0,11.0,6.0,11.0,6.0,10.0,7.0,13.0,10.0,10.0,6.0,11.0,10.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,11.0,12.0,5.0,8.0,11.0,11.0,14.0,12.0,13.0,14.0
808,29156395.0,Robbie McKenzie,"D (RLC), DM, M (C)",79.0,11.0,10.0,12.0,11.0,13.0,11.0,12.0,9.0,12.0,11.0,12.0,10.0,12.0,9.0,12.0,6.0,8.0,10.0,12.0,12.0,9.0,15.0,8.0,10.0,9.0,9.0,11.0,8.0,13.0,10.0,13.0,12.0,12.0,12.0,13.0,10.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,14.0,15.0,4.0,8.0,13.0,4.0,9.0,8.0,16.0,13.0
809,20503500.0,Diyaeddine Abzi,D/WB (L),80.0,12.0,12.0,13.0,11.0,12.0,12.0,12.0,14.0,7.0,11.0,8.0,11.0,12.0,10.0,12.0,11.0,7.0,10.0,12.0,11.0,11.0,12.0,10.0,11.0,13.0,9.0,10.0,10.0,10.0,4.0,9.0,11.0,10.0,7.0,11.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,10.0,12.0,2.0,7.0,3.0,9.0,11.0,10.0,10.0,20.0
810,19328566.0,Orinho,D (L),71.0,12.0,13.0,13.0,10.0,13.0,13.0,11.0,9.0,11.0,11.0,11.0,12.0,10.0,11.0,8.0,7.0,9.0,13.0,10.0,13.0,10.0,12.0,10.0,12.0,12.0,7.0,12.0,10.0,8.0,7.0,10.0,10.0,11.0,7.0,11.0,12.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,10.0,11.0,8.0,9.0,10.0,11.0,11.0,12.0,14.0,9.0
811,49037857.0,Romaric Yapi,D/WB/AM (R),100.0,17.0,11.0,9.0,8.0,10.0,16.0,14.0,9.0,8.0,9.0,11.0,10.0,10.0,9.0,12.0,5.0,6.0,9.0,9.0,11.0,11.0,14.0,6.0,8.0,9.0,7.0,9.0,6.0,7.0,7.0,8.0,8.0,9.0,7.0,10.0,10.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,11.0,9.0,4.0,7.0,13.0,13.0,10.0,10.0,15.0,13.0
812,2000038045.0,Nikola Stajić,D (LC),77.0,12.0,13.0,12.0,11.0,10.0,11.0,11.0,11.0,11.0,13.0,12.0,11.0,12.0,12.0,12.0,9.0,12.0,10.0,12.0,12.0,11.0,12.0,10.0,11.0,7.0,6.0,10.0,6.0,12.0,6.0,6.0,13.0,10.0,8.0,12.0,11.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,11.0,11.0,3.0,6.0,10.0,6.0,11.0,12.0,6.0,12.0
813,86016138.0,Lucas Fernández,D/WB (R),83.0,10.0,11.0,11.0,11.0,12.0,10.0,9.0,10.0,13.0,14.0,12.0,13.0,12.0,12.0,10.0,8.0,12.0,13.0,13.0,12.0,12.0,14.0,8.0,11.0,8.0,8.0,10.0,8.0,11.0,12.0,12.0,14.0,12.0,7.0,13.0,12.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,12.0,13.0,6.0,9.0,13.0,9.0,11.0,12.0,16.0,10.0
814,16045711.0,Martin Kreuzriegler,"D (LC), WB (L)",77.0,8.0,9.0,12.0,13.0,11.0,9.0,10.0,12.0,11.0,12.0,11.0,13.0,11.0,12.0,14.0,7.0,11.0,5.0,14.0,12.0,10.0,13.0,5.0,6.0,5.0,5.0,10.0,5.0,11.0,7.0,13.0,12.0,11.0,7.0,12.0,10.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,14.0,11.0,10.0,14.0,13.0,5.0,12.0,8.0,5.0,11.0
815,93122988.0,Hussein Ali,D/WB (R),92.0,12.0,12.0,13.0,10.0,14.0,13.0,13.0,10.0,13.0,11.0,12.0,12.0,12.0,10.0,15.0,7.0,11.0,13.0,12.0,13.0,11.0,14.0,7.0,10.0,9.0,7.0,12.0,7.0,9.0,8.0,8.0,11.0,10.0,7.0,12.0,11.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,14.0,10.0,6.0,9.0,9.0,5.0,12.0,12.0,10.0,11.0
816,48043537.0,Sam Sanna,"D/WB (R), M (RC)",77.0,12.0,12.0,11.0,7.0,6.0,12.0,14.0,7.0,10.0,11.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,10.0,11.0,11.0,11.0,13.0,10.0,7.0,11.0,7.0,11.0,13.0,9.0,12.0,13.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,11.0,11.0,7.0,10.0,6.0,9.0,13.0,12.0,12.0,11.0
817,29023009.0,Danny Andrew,"D (LC), WB (L)",70.0,10.0,9.0,11.0,9.0,12.0,11.0,12.0,11.0,10.0,10.0,10.0,11.0,12.0,11.0,12.0,9.0,9.0,13.0,12.0,13.0,11.0,14.0,14.0,13.0,11.0,9.0,12.0,14.0,6.0,12.0,13.0,11.0,12.0,11.0,11.0,12.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,12.0,13.0,9.0,9.0,12.0,5.0,10.0,15.0,13.0,15.0
818,62115798.0,Klemen Šturm,D/WB (L),74.0,13.0,10.0,11.0,12.0,15.0,12.0,12.0,11.0,11.0,10.0,9.0,12.0,11.0,10.0,13.0,10.0,10.0,12.0,13.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,13.0,10.0,10.0,13.0,11.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0
819,36105267.0,Alexandros Katranis,D/WB (L),77.0,14.0,14.0,9.0,8.0,12.0,13.0,14.0,8.0,14.0,12.0,15.0,12.0,11.0,11.0,15.0,7.0,9.0,6.0,10.0,12.0,9.0,15.0,10.0,13.0,11.0,7.0,9.0,8.0,8.0,7.0,10.0,12.0,9.0,4.0,12.0,11.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,13.0,13.0,2.0,8.0,10.0,7.0,13.0,11.0,7.0,9.0
820,2000096566.0,Manuel Guillén,D/WB (R),100.0,13.0,13.0,10.0,11.0,6.0,13.0,12.0,6.0,7.0,12.0,11.0,12.0,11.0,14.0,12.0,5.0,1.0,12.0,12.0,9.0,10.0,13.0,9.0,9.0,11.0,8.0,10.0,5.0,11.0,4.0,10.0,9.0,12.0,7.0,11.0,11.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,8.0,13.0,5.0,13.0,9.0,10.0,13.0,11.0,10.0,11.0
