,UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
1552,2000062723.0,Luke Chadwick,GK,1.55,5.0,12.0,7.0,14.0,12.0,9.0,7.0,8.0,8.0,7.0,10.0,6.0,8.0,11.0,12.0,1.0,7.0,3.0,7.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,3.0,7.0,15.0,7.0,7.0,5.0,11.0,9.0,9.0,8.0,9.0,8.0,8.0
1707,78063165.0,Sergio Rochet,GK,1.88,10.0,13.0,12.0,15.0,12.0,11.0,10.0,11.0,6.0,12.0,13.0,12.0,13.0,12.0,13.0,3.0,12.0,3.0,12.0,12.0,13.0,13.0,5.0,3.0,1.0,1.0,9.0,7.0,3.0,3.0,2.0,2.0,13.0,3.0,2.0,10.0,13.0,9.0,12.0,9.0,13.0,11.0,14.0,14.0,16.0,14.0,13.0
1708,2002082775.0,Newman Cockrill,GK,1.74,6.0,12.0,6.0,9.0,15.0,7.0,4.0,3.0,10.0,6.0,7.0,5.0,8.0,7.0,10.0,1.0,12.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,2.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,10.0,5.0,5.0,12.0,7.0,9.0,9.0,13.0,15.0,5.0
1709,28116463.0,Nathan Shepperd,GK,1.87,11.0,11.0,12.0,13.0,11.0,10.0,12.0,8.0,7.0,10.0,13.0,12.0,13.0,10.0,12.0,4.0,8.0,4.0,11.0,10.0,8.0,11.0,6.0,3.0,3.0,1.0,8.0,9.0,6.0,2.0,2.0,1.0,9.0,3.0,2.0,7.0,9.0,10.0,11.0,4.0,12.0,8.0,12.0,7.0,13.0,8.0,11.0
1710,78074060.0,Ignacio De Arruabarrena,GK,1.54,13.0,14.0,12.0,11.0,15.0,14.0,10.0,9.0,5.0,13.0,14.0,12.0,11.0,10.0,18.0,1.0,14.0,3.0,12.0,11.0,13.0,13.0,4.0,3.0,3.0,2.0,8.0,8.0,2.0,3.0,3.0,3.0,11.0,2.0,2.0,6.0,10.0,10.0,12.0,6.0,9.0,12.0,15.0,15.0,14.0,14.0,13.0
1711,2002106811.0,Mario Siles,GK,1.44,7.0,14.0,6.0,7.0,12.0,8.0,4.0,6.0,9.0,7.0,12.0,5.0,8.0,12.0,12.0,2.0,4.0,3.0,8.0,12.0,6.0,8.0,2.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,6.0,3.0,3.0,6.0,7.0,7.0,6.0,1.0,12.0,8.0,7.0,6.0,13.0,8.0,8.0
1712,2000109142.0,Harvey Giles,GK,2.67,11.0,8.0,5.0,10.0,7.0,12.0,3.0,4.0,7.0,3.0,11.0,2.0,4.0,12.0,15.0,1.0,10.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,10.0,11.0,6.0,5.0,9.0,6.0,6.0,8.0,11.0,10.0,5.0
1713,7506718.0,Nikolay Mihaylov,GK,1.7,4.0,5.0,7.0,15.0,10.0,4.0,3.0,8.0,6.0,13.0,8.0,12.0,12.0,11.0,11.0,6.0,13.0,5.0,14.0,12.0,8.0,9.0,4.0,3.0,3.0,3.0,9.0,7.0,9.0,2.0,3.0,3.0,9.0,9.0,2.0,7.0,13.0,12.0,13.0,7.0,13.0,11.0,11.0,8.0,10.0,14.0,9.0
1714,2002103884.0,Osman Mujezinovic,GK,1.26,9.0,8.0,13.0,13.0,12.0,10.0,5.0,4.0,6.0,6.0,11.0,6.0,9.0,7.0,12.0,1.0,5.0,3.0,8.0,7.0,6.0,7.0,3.0,3.0,2.0,3.0,7.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,8.0,11.0,10.0,7.0,1.0,6.0,13.0,12.0,10.0,15.0,11.0,10.0
1715,29217524.0,Cian Tyler,GK,1.79,7.0,12.0,5.0,16.0,13.0,5.0,1.0,9.0,6.0,11.0,4.0,5.0,7.0,9.0,11.0,2.0,5.0,1.0,8.0,7.0,6.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,3.0,15.0,12.0,6.0,5.0,13.0,10.0,8.0,6.0,13.0,15.0,8.0
1716,29175186.0,Jon McCracken,GK,2.39,13.0,15.0,12.0,17.0,8.0,13.0,5.0,8.0,7.0,14.0,11.0,13.0,11.0,10.0,11.0,1.0,14.0,2.0,12.0,10.0,11.0,9.0,3.0,3.0,1.0,1.0,6.0,7.0,1.0,3.0,1.0,1.0,9.0,2.0,3.0,3.0,15.0,12.0,12.0,1.0,12.0,14.0,13.0,5.0,12.0,6.0,11.0
1717,2002083976.0,Franck Obekop,GK,1.15,7.0,11.0,6.0,9.0,6.0,5.0,3.0,2.0,7.0,5.0,7.0,3.0,3.0,9.0,7.0,2.0,4.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,5.0,9.0,5.0,6.0,2.0,13.0,5.0,5.0,16.0,13.0,6.0,4.0
1718,2002084443.0,Houcine El Gharbaoui,GK,1.51,8.0,12.0,12.0,10.0,11.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,10.0,5.0,17.0,1.0,8.0,3.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,8.0,8.0,11.0,1.0,4.0,9.0,6.0,10.0,13.0,10.0,2.0
1719,2002096100.0,Craig Thompson,GK,1.45,7.0,15.0,8.0,9.0,13.0,4.0,3.0,6.0,16.0,6.0,9.0,5.0,6.0,5.0,11.0,3.0,8.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,6.0,3.0,1.0,5.0,5.0,6.0,8.0,13.0,8.0,6.0,4.0,13.0,12.0,14.0,6.0
1720,2002090692.0,Gustavo Meza,GK,1.6,7.0,10.0,9.0,13.0,13.0,7.0,10.0,10.0,16.0,12.0,11.0,9.0,13.0,11.0,15.0,2.0,12.0,2.0,9.0,14.0,7.0,13.0,1.0,3.0,2.0,3.0,8.0,4.0,1.0,3.0,1.0,1.0,7.0,2.0,3.0,13.0,10.0,12.0,11.0,2.0,15.0,15.0,13.0,14.0,14.0,11.0,12.0
1721,2000217732.0,Trent Carter-Rodgers,GK,1.61,10.0,6.0,5.0,11.0,12.0,7.0,1.0,4.0,8.0,4.0,3.0,4.0,6.0,11.0,11.0,3.0,11.0,3.0,9.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,13.0,8.0,3.0,5.0,12.0,8.0,8.0,7.0,12.0,15.0,5.0
1722,2002083880.0,Andrew Newby,GK,1.49,6.0,8.0,7.0,12.0,8.0,5.0,7.0,6.0,12.0,5.0,12.0,6.0,10.0,12.0,15.0,2.0,14.0,1.0,8.0,6.0,16.0,6.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,6.0,1.0,3.0,6.0,10.0,10.0,6.0,2.0,9.0,9.0,8.0,9.0,14.0,5.0,8.0
1723,2002083526.0,Ade Beales,GK,1.69,9.0,9.0,14.0,13.0,11.0,5.0,8.0,8.0,6.0,8.0,7.0,8.0,10.0,10.0,14.0,3.0,14.0,3.0,12.0,9.0,9.0,5.0,3.0,3.0,3.0,3.0,2.0,8.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,5.0,11.0,9.0,7.0,2.0,10.0,5.0,9.0,13.0,12.0,6.0,10.0
1724,2002102272.0,Bernard Ladislović,GK,1.51,10.0,16.0,16.0,11.0,12.0,7.0,10.0,8.0,8.0,10.0,8.0,7.0,13.0,9.0,11.0,3.0,4.0,2.0,13.0,8.0,8.0,12.0,3.0,2.0,1.0,2.0,5.0,7.0,1.0,3.0,3.0,3.0,8.0,3.0,3.0,6.0,10.0,7.0,9.0,2.0,14.0,5.0,12.0,10.0,14.0,10.0,6.0
1725,19016415.0,Rafael Cabral,GK,1.6,6.0,8.0,10.0,14.0,14.0,5.0,8.0,4.0,7.0,14.0,12.0,12.0,13.0,12.0,12.0,6.0,13.0,5.0,12.0,12.0,12.0,12.0,5.0,3.0,1.0,3.0,11.0,8.0,4.0,2.0,1.0,1.0,11.0,8.0,1.0,8.0,12.0,13.0,12.0,10.0,14.0,13.0,13.0,12.0,15.0,15.0,14.0
1726,2002095970.0,Paul Murphy,GK,1.37,8.0,7.0,8.0,7.0,12.0,5.0,5.0,4.0,5.0,5.0,10.0,2.0,6.0,11.0,16.0,1.0,12.0,3.0,3.0,7.0,5.0,9.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,7.0,1.0,5.0,5.0,7.0,7.0,5.0,12.0,1.0,8.0,12.0,10.0,9.0,7.0
1727,2000123306.0,Munro Gellan,GK,1.67,8.0,8.0,2.0,13.0,8.0,4.0,1.0,6.0,8.0,1.0,5.0,1.0,5.0,12.0,8.0,1.0,1.0,3.0,10.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,10.0,6.0,5.0,12.0,4.0,4.0,6.0,11.0,10.0,5.0
1728,2002090671.0,Shemel Charles,GK,1.82,4.0,4.0,3.0,10.0,11.0,2.0,4.0,5.0,14.0,11.0,6.0,6.0,9.0,10.0,15.0,2.0,14.0,2.0,12.0,11.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,10.0,8.0,12.0,1.0,9.0,12.0,7.0,7.0,14.0,12.0,5.0
1729,2002084124.0,Cenk Stretton,GK,5.27,1.0,3.0,9.0,10.0,13.0,1.0,1.0,2.0,6.0,4.0,8.0,1.0,8.0,8.0,12.0,3.0,8.0,3.0,5.0,9.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,11.0,8.0,6.0,1.0,10.0,9.0,8.0,13.0,12.0,13.0,5.0
1730,2000190590.0,Malachi Osei-Owusu,GK,1.58,3.0,10.0,6.0,6.0,8.0,3.0,3.0,3.0,5.0,7.0,9.0,4.0,6.0,5.0,15.0,2.0,7.0,1.0,8.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,10.0,10.0,7.0,5.0,13.0,11.0,8.0,13.0,8.0,6.0,10.0
1731,2002095234.0,Andreas Giorgallidis,GK,1.51,7.0,11.0,5.0,9.0,5.0,10.0,6.0,3.0,8.0,3.0,13.0,3.0,5.0,10.0,12.0,2.0,9.0,2.0,8.0,16.0,2.0,10.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,6.0,8.0,4.0,8.0,13.0,12.0,3.0
1732,2000123845.0,Chris Stanley,GK,1.34,5.0,12.0,2.0,4.0,7.0,5.0,1.0,2.0,8.0,2.0,3.0,6.0,6.0,13.0,8.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,7.0,5.0,5.0,12.0,6.0,4.0,13.0,12.0,11.0,6.0
1733,2000058754.0,Gabriel Breeze,GK,1.69,10.0,7.0,7.0,10.0,12.0,8.0,4.0,4.0,13.0,5.0,12.0,7.0,8.0,12.0,8.0,3.0,8.0,1.0,10.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,6.0,1.0,2.0,3.0,1.0,8.0,3.0,1.0,4.0,12.0,6.0,5.0,5.0,12.0,11.0,9.0,10.0,11.0,8.0,4.0
1734,2000052139.0,Harry Christy,GK,1.36,8.0,12.0,10.0,13.0,6.0,6.0,5.0,8.0,10.0,9.0,9.0,9.0,11.0,12.0,12.0,3.0,10.0,3.0,5.0,5.0,6.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,9.0,3.0,3.0,4.0,15.0,11.0,9.0,5.0,11.0,9.0,10.0,14.0,11.0,10.0,11.0
1735,2000205904.0,Michele Vallon,GK,4.25,10.0,7.0,8.0,10.0,7.0,8.0,4.0,7.0,12.0,7.0,10.0,5.0,4.0,13.0,15.0,2.0,11.0,1.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,11.0,2.0,2.0,1.0,10.0,7.0,7.0,5.0,13.0,9.0,10.0,6.0,13.0,9.0,8.0
1736,2002090713.0,Freddy Rodríguez,GK,1.46,8.0,14.0,10.0,13.0,10.0,9.0,10.0,10.0,7.0,10.0,6.0,5.0,7.0,12.0,16.0,1.0,11.0,1.0,12.0,13.0,6.0,9.0,2.0,3.0,3.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,8.0,1.0,2.0,4.0,10.0,11.0,12.0,1.0,10.0,12.0,14.0,8.0,13.0,9.0,10.0
1737,2002096284.0,Halipha Nacro,GK,1.56,4.0,6.0,2.0,11.0,5.0,5.0,2.0,5.0,9.0,3.0,10.0,4.0,6.0,8.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,4.0,7.0,5.0,5.0,5.0,8.0,3.0,4.0,11.0,11.0,8.0,3.0
1738,28115826.0,Jacob Carney,GK,1.81,13.0,14.0,10.0,14.0,12.0,9.0,9.0,7.0,5.0,13.0,9.0,8.0,10.0,9.0,16.0,2.0,5.0,3.0,10.0,10.0,6.0,9.0,3.0,3.0,3.0,1.0,9.0,7.0,4.0,3.0,3.0,2.0,8.0,3.0,2.0,8.0,12.0,8.0,10.0,5.0,12.0,9.0,9.0,12.0,14.0,12.0,7.0
1739,2002096036.0,Jose Pablo Reyes,GK,1.71,5.0,16.0,9.0,13.0,13.0,7.0,12.0,10.0,8.0,6.0,6.0,8.0,10.0,14.0,8.0,3.0,11.0,2.0,9.0,9.0,6.0,10.0,3.0,3.0,2.0,3.0,6.0,6.0,1.0,3.0,1.0,2.0,6.0,2.0,3.0,9.0,10.0,11.0,11.0,2.0,11.0,10.0,12.0,10.0,10.0,10.0,11.0
1740,2002109007.0,Michael Rees,GK,1.85,5.0,15.0,11.0,10.0,11.0,3.0,4.0,4.0,13.0,4.0,7.0,7.0,9.0,10.0,5.0,2.0,1.0,1.0,4.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,10.0,9.0,9.0,1.0,11.0,7.0,3.0,7.0,10.0,8.0,6.0
1741,2000015385.0,Joe Collinge,GK,1.49,11.0,10.0,4.0,6.0,10.0,8.0,1.0,2.0,14.0,5.0,13.0,2.0,1.0,12.0,17.0,2.0,5.0,3.0,6.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,7.0,5.0,5.0,12.0,3.0,3.0,7.0,12.0,6.0,7.0
1742,37013324.0,Kelle Roos,GK,1.6,11.0,13.0,7.0,14.0,14.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,8.0,9.0,15.0,7.0,9.0,1.0,10.0,12.0,11.0,11.0,5.0,2.0,4.0,2.0,9.0,7.0,6.0,3.0,2.0,3.0,11.0,4.0,2.0,9.0,14.0,8.0,9.0,11.0,11.0,14.0,16.0,14.0,14.0,12.0,14.0
1743,2000216557.0,Alexei Rojas Fedorushchenko,GK,1.8,13.0,16.0,11.0,14.0,12.0,12.0,5.0,10.0,5.0,10.0,15.0,10.0,11.0,8.0,16.0,1.0,11.0,2.0,13.0,7.0,8.0,6.0,3.0,1.0,1.0,1.0,5.0,9.0,1.0,2.0,2.0,1.0,12.0,1.0,1.0,5.0,13.0,11.0,8.0,5.0,12.0,15.0,13.0,8.0,9.0,13.0,8.0
1744,25017111.0,Václav Hladký,GK,1.25,9.0,10.0,9.0,11.0,15.0,8.0,5.0,8.0,9.0,12.0,13.0,13.0,12.0,10.0,15.0,11.0,14.0,5.0,11.0,10.0,8.0,7.0,2.0,2.0,3.0,2.0,8.0,3.0,3.0,2.0,6.0,7.0,11.0,5.0,6.0,9.0,12.0,9.0,9.0,13.0,12.0,14.0,14.0,15.0,12.0,16.0,14.0
1745,2002112199.0,Soulaimane Kari,GK,1.91,9.0,8.0,9.0,9.0,12.0,12.0,6.0,2.0,13.0,6.0,4.0,2.0,7.0,9.0,9.0,3.0,6.0,1.0,3.0,11.0,5.0,11.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,6.0,13.0,5.0,10.0,2.0,10.0,8.0,4.0,13.0,4.0,11.0,2.0
1746,2002112027.0,Lee Si-Woo,GK,1.65,7.0,15.0,7.0,10.0,5.0,10.0,6.0,5.0,17.0,11.0,10.0,7.0,9.0,12.0,15.0,3.0,11.0,2.0,10.0,9.0,12.0,7.0,2.0,3.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,6.0,8.0,12.0,11.0,1.0,10.0,5.0,7.0,11.0,10.0,10.0,5.0
1747,2000183423.0,Max Foulkes,GK,1.71,8.0,13.0,6.0,7.0,12.0,5.0,3.0,3.0,11.0,6.0,14.0,2.0,4.0,12.0,5.0,1.0,7.0,2.0,6.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,7.0,3.0,3.0,2.0,5.0,9.0,6.0,5.0,8.0,7.0,6.0,8.0,5.0,9.0,3.0
1748,2000209901.0,Conor Brann,GK,1.55,9.0,8.0,7.0,12.0,6.0,10.0,3.0,6.0,7.0,8.0,13.0,4.0,12.0,12.0,13.0,1.0,13.0,2.0,9.0,5.0,9.0,4.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,6.0,2.0,3.0,1.0,12.0,9.0,6.0,5.0,12.0,7.0,10.0,11.0,9.0,13.0,6.0
1749,2002095865.0,Yulian Ivanov,GK,1.61,7.0,11.0,11.0,7.0,9.0,9.0,3.0,3.0,14.0,5.0,4.0,4.0,12.0,6.0,11.0,3.0,6.0,3.0,8.0,14.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,3.0,12.0,6.0,8.0,2.0,12.0,9.0,6.0,11.0,14.0,8.0,5.0
1750,2002083606.0,Amir Rezaie,GK,1.51,3.0,12.0,13.0,12.0,13.0,4.0,5.0,4.0,7.0,4.0,1.0,3.0,11.0,10.0,4.0,3.0,7.0,1.0,6.0,7.0,8.0,8.0,4.0,2.0,3.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,7.0,12.0,9.0,8.0,8.0,10.0,6.0,4.0,13.0,4.0,8.0,6.0
1751,2000141101.0,Ben Hoy,GK,1.51,5.0,12.0,5.0,10.0,11.0,5.0,1.0,3.0,5.0,3.0,7.0,4.0,10.0,11.0,15.0,1.0,12.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,7.0,9.0,3.0,5.0,8.0,7.0,9.0,9.0,13.0,9.0,4.0
1752,2002090669.0,Rafael Espinoza,GK,1.45,7.0,14.0,6.0,5.0,11.0,6.0,3.0,4.0,9.0,6.0,5.0,3.0,11.0,10.0,6.0,3.0,6.0,1.0,6.0,7.0,6.0,7.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,11.0,12.0,13.0,5.0,6.0,15.0,7.0,13.0,6.0
1753,2002084065.0,Andy Yates,GK,1.95,9.0,7.0,3.0,7.0,11.0,8.0,2.0,2.0,5.0,4.0,9.0,4.0,4.0,8.0,12.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,6.0,3.0,1.0,11.0,6.0,7.0,12.0,7.0,9.0,4.0
1754,2002109646.0,Owen Ortega,GK,2.03,12.0,13.0,4.0,8.0,13.0,12.0,4.0,5.0,8.0,5.0,7.0,5.0,6.0,8.0,11.0,3.0,8.0,2.0,8.0,6.0,7.0,5.0,3.0,2.0,3.0,1.0,4.0,6.0,1.0,3.0,3.0,1.0,5.0,3.0,3.0,7.0,7.0,6.0,8.0,12.0,11.0,11.0,6.0,10.0,7.0,8.0,6.0
1755,2002101072.0,Tomás Adroaldo,GK,1.36,8.0,6.0,1.0,11.0,12.0,3.0,3.0,3.0,4.0,6.0,6.0,2.0,8.0,7.0,13.0,3.0,8.0,1.0,4.0,10.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,7.0,9.0,6.0,1.0,12.0,3.0,3.0,9.0,7.0,9.0,4.0
1756,2000192321.0,Niall Jordan,GK,1.77,7.0,14.0,6.0,7.0,13.0,8.0,2.0,3.0,12.0,3.0,9.0,3.0,3.0,10.0,16.0,2.0,4.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,7.0,8.0,6.0,5.0,12.0,7.0,4.0,5.0,11.0,5.0,6.0
1757,2002103864.0,Rabson Mweetwa,GK,1.43,10.0,12.0,4.0,9.0,6.0,11.0,1.0,1.0,11.0,2.0,9.0,3.0,3.0,8.0,9.0,2.0,2.0,3.0,5.0,8.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,9.0,5.0,5.0,2.0,12.0,6.0,7.0,10.0,13.0,13.0,1.0
1758,59042978.0,Stas Pokatilov,GK,2.08,7.0,9.0,8.0,12.0,11.0,7.0,4.0,3.0,5.0,11.0,15.0,9.0,12.0,13.0,10.0,2.0,12.0,1.0,13.0,9.0,8.0,8.0,4.0,1.0,3.0,2.0,7.0,7.0,1.0,3.0,1.0,2.0,10.0,2.0,2.0,5.0,13.0,9.0,7.0,5.0,13.0,8.0,11.0,9.0,13.0,6.0,10.0
1759,2002081072.0,Oleg Ladygin,GK,2.3,10.0,11.0,15.0,11.0,12.0,8.0,8.0,8.0,9.0,8.0,11.0,4.0,12.0,10.0,14.0,3.0,13.0,1.0,10.0,13.0,4.0,9.0,3.0,2.0,2.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,7.0,6.0,11.0,7.0,1.0,13.0,7.0,8.0,11.0,13.0,15.0,11.0
1760,2002094901.0,Julien Lesueur,GK,2.66,4.0,15.0,11.0,10.0,7.0,7.0,7.0,10.0,7.0,10.0,13.0,6.0,10.0,10.0,14.0,2.0,10.0,2.0,14.0,14.0,8.0,10.0,4.0,2.0,1.0,3.0,5.0,9.0,1.0,2.0,1.0,3.0,8.0,3.0,2.0,10.0,10.0,12.0,12.0,2.0,14.0,8.0,12.0,7.0,13.0,13.0,10.0
1761,2002112691.0,Jack Schrijvers,GK,1.58,4.0,13.0,8.0,9.0,13.0,4.0,4.0,5.0,8.0,7.0,7.0,4.0,12.0,8.0,13.0,1.0,5.0,2.0,12.0,7.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,7.0,3.0,2.0,5.0,7.0,11.0,9.0,1.0,11.0,8.0,7.0,17.0,10.0,12.0,9.0
1762,2002083948.0,Jayson Keeshan,GK,1.75,2.0,11.0,8.0,10.0,11.0,4.0,2.0,4.0,17.0,5.0,9.0,4.0,6.0,6.0,9.0,3.0,3.0,2.0,7.0,5.0,6.0,6.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,6.0,8.0,8.0,7.0,6.0,5.0,8.0,6.0,13.0,13.0,9.0,4.0
1763,2002112189.0,Waldik Ananias Luciano,GK,1.64,8.0,9.0,2.0,9.0,9.0,4.0,6.0,1.0,15.0,4.0,7.0,2.0,6.0,9.0,3.0,3.0,14.0,1.0,6.0,17.0,2.0,10.0,3.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,5.0,1.0,6.0,5.0,7.0,5.0,5.0,10.0,3.0
1764,2002100992.0,Momodou Bah,GK,1.73,10.0,5.0,6.0,7.0,7.0,8.0,3.0,4.0,7.0,5.0,6.0,2.0,4.0,6.0,12.0,2.0,6.0,3.0,6.0,7.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,8.0,3.0,1.0,10.0,7.0,9.0,4.0,12.0,5.0,5.0,7.0,4.0,16.0,5.0
1765,2002084090.0,Andrew Murphy,GK,4.09,11.0,9.0,2.0,9.0,13.0,8.0,5.0,1.0,6.0,4.0,3.0,1.0,6.0,10.0,3.0,3.0,11.0,1.0,4.0,9.0,3.0,8.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,1.0,6.0,6.0,6.0,6.0,12.0,5.0,3.0,9.0,7.0,9.0,2.0
1766,2002083049.0,Josep Baños,GK,2.0,9.0,13.0,14.0,15.0,9.0,10.0,11.0,9.0,8.0,10.0,5.0,7.0,10.0,13.0,15.0,1.0,4.0,3.0,12.0,5.0,10.0,8.0,5.0,3.0,3.0,1.0,6.0,8.0,1.0,3.0,2.0,3.0,9.0,8.0,3.0,7.0,14.0,13.0,13.0,1.0,11.0,12.0,12.0,12.0,14.0,10.0,11.0
1767,2002084080.0,Joel Keeshan,GK,4.21,5.0,11.0,4.0,11.0,10.0,6.0,6.0,3.0,12.0,6.0,4.0,4.0,6.0,9.0,10.0,3.0,4.0,1.0,5.0,15.0,1.0,9.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,10.0,6.0,6.0,2.0,4.0,5.0,8.0,13.0,8.0,7.0,6.0
1768,2000212990.0,Jordan Whitcombe,GK,2.02,8.0,8.0,5.0,8.0,12.0,7.0,1.0,2.0,8.0,2.0,9.0,6.0,6.0,12.0,8.0,1.0,10.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,13.0,6.0,6.0,5.0,12.0,6.0,7.0,10.0,11.0,10.0,6.0
1769,2002095227.0,Loris Stammen,GK,5.16,8.0,8.0,5.0,13.0,13.0,6.0,4.0,5.0,8.0,4.0,8.0,3.0,7.0,6.0,4.0,1.0,6.0,2.0,7.0,4.0,10.0,1.0,4.0,2.0,2.0,1.0,2.0,6.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,9.0,8.0,8.0,2.0,12.0,8.0,5.0,10.0,8.0,7.0,5.0
